"gene_id","n_sets","set_members"
"LOC126278148",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278155",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278183",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278211",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126278249",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278268",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278364",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278397",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278403",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278456",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278480",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278488",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278559",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278566",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278581",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278586",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278597",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126278608",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278697",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278706",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278710",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126278714",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278734",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278809",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278816",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278827",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278882",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278897",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278953",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126278972",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278975",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126279005",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126279019",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126279091",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126279103",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126279137",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126279173",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126280462",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126280942",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281049",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126281081",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281171",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281178",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281237",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281276",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281326",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126281349",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281373",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281376",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126281380",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126281391",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281421",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281467",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281473",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281522",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281570",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281571",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281610",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281632",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281639",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281641",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281664",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281701",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281704",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126281729",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281750",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281758",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281780",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281792",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126281795",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281862",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281906",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281911",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281924",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281933",2,"all_diet_pairwise_results; DESeq2_50_vs_83"
"LOC126281935",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281954",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282012",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282017",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282020",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282031",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282079",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282080",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126282169",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282179",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126282264",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282268",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282322",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282371",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282456",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126283952",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126283955",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126283971",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126283982",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126283996",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284006",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284055",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284086",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284111",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284218",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284271",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284291",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284300",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284310",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284312",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284322",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126284323",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284333",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284334",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284367",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284404",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126284417",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284418",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284426",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284428",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284430",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284453",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284457",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284470",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284488",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284530",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284536",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126284604",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284605",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284608",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284609",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284626",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284632",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284661",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284662",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126284663",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126284670",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284684",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284686",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284694",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284697",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284712",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284726",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284795",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284799",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284802",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284808",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284821",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284845",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284853",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126284863",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284887",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284900",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284901",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284902",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284935",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284948",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284978",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126285004",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285012",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285019",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285102",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285116",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126285182",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285229",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285250",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285287",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285297",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285324",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126285335",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126285349",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126285386",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126285399",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285410",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285411",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285438",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291426",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126291476",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291490",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291503",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126291635",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126291645",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291691",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126291748",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291811",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291821",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126291822",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126291825",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126291859",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126291888",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126291911",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291947",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126291949",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291950",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
